cycle,frame_time,frame_time_error,step_name,STATEV1_end,STATEV2_end,STATEV3_end,STATEV4_end,STATEV5_end,STATEV6_end,STATEV7_end,STATEV8_end,STATEV9_end,STATEV10_end,STATEV11_end,STATEV12_end,STATEV13_end,STATEV14_end,STATEV15_end,Delta_STATEV1,Delta_STATEV2,Delta_STATEV3,Delta_STATEV4,Delta_STATEV5,Delta_STATEV6,Delta_STATEV7,Delta_STATEV8,Delta_STATEV9,Delta_STATEV10,Delta_STATEV11,Delta_STATEV12,Delta_STATEV13,Delta_STATEV14,Delta_STATEV15,S11,S22,S33,S12,S13,S23,Delta_S11,Delta_S22,Delta_S33,Delta_S12,Delta_S13,Delta_S23,RIGHT_FACE_U1_AVG,RIGHT_FACE_RF1_SUM
234,233.990264893,-0.00973510742188,CYCLIC_500,1.65144300461,-84.7184295654,42.3592147827,42.3592147827,-4.83071452793e-16,1.26329101027e-15,-1.91853967081e-15,-0.00173532031476,0.000867660157382,0.000867660157382,-1.47621934989e-19,2.1194462387e-19,-1.33646958455e-19,15.8509988785,0,0.00694179534912,0.00468444824219,-0.00234222412109,-0.00234222412109,-3.57697537255e-15,-3.57230110395e-16,-3.91024972298e-16,2.58325599134e-07,-1.29162799567e-07,-1.29162799567e-07,-5.00611407123e-20,-6.87984856271e-20,-2.34489658859e-21,0.0639276504517,0,323.500091553,-9.54791801178e-15,-5.3290705182e-15,-2.41294558497e-15,-1.80447219226e-15,3.16325487797e-15,-0.0542297363281,-7.32747196253e-15,-2.6645352591e-15,5.96168283617e-15,1.43299424654e-15,5.75481092977e-16,-0.00194843753707,1294.00036621
235,234.990264893,-0.00973510742188,CYCLIC_500,1.65838372707,-84.7137374878,42.3568687439,42.3568687439,6.99710997043e-16,2.16753172898e-15,-1.96505454467e-15,-0.00173506210558,0.000867531052791,0.000867531052791,-1.43114356413e-19,2.17922813253e-19,-1.29622170376e-19,15.9148950577,0,0.00694072246552,0.00469207763672,-0.00234603881836,-0.00234603881836,1.18278244984e-15,9.04240718714e-16,-4.65148738555e-17,2.58209183812e-07,-1.29104591906e-07,-1.29104591906e-07,4.50757857644e-21,5.97818938329e-21,4.02478807889e-21,0.0638961791992,0,323.445861816,-3.77475828373e-15,-4.4408920985e-15,3.17011972267e-15,-1.61995442915e-15,3.75310540441e-15,-0.0542297363281,5.77315972805e-15,8.881784197e-16,5.58306530764e-15,1.84517763109e-16,5.89850526439e-16,-0.00194843753707,1293.78344727
236,235.990264893,-0.00973510742188,CYCLIC_500,1.66532349586,-84.7090530396,42.3545265198,42.3545265198,1.65960347893e-15,1.91381935472e-15,-1.83630139086e-15,-0.00173480401281,0.000867402006406,0.000867402006406,1.34791795002e-20,2.66445938844e-19,-1.14574620917e-19,15.978758812,0,0.0069397687912,0.00468444824219,-0.00234222412109,-0.00234222412109,9.59892481886e-16,-2.53712374261e-16,1.28753153812e-16,2.5809276849e-07,-1.29046384245e-07,-1.29046384245e-07,1.56593535913e-19,4.85231255907e-20,1.50475494593e-20,0.0638637542725,0,323.391662598,4.4408920985e-16,8.881784197e-16,-4.49199677258e-15,-1.34306197391e-14,6.76127689175e-15,-0.05419921875,4.21884749358e-15,5.3290705182e-15,-7.66211649525e-15,-1.18106653099e-14,3.00817148734e-15,-0.00194843753707,1293.56665039
237,236.990264893,-0.00973510742188,CYCLIC_500,1.67226219177,-84.7043609619,42.352180481,42.352180481,-5.89313069537e-15,2.19571212802e-15,-2.32016733739e-15,-0.00173454615287,0.000867273076437,0.000867273076437,-9.0961473437e-20,2.81490622277e-19,-1.20376307633e-19,16.042591095,0,0.00693869590759,0.00469207763672,-0.00234603881836,-0.00234603881836,-7.5527341743e-15,2.81892773296e-16,-4.83865946536e-16,2.57859937847e-07,-1.28929968923e-07,-1.28929968923e-07,-1.04440652937e-19,1.50446834329e-20,-5.8016867161e-21,0.06383228302,0,323.337493896,-9.99200722163e-15,-4.4408920985e-15,-6.18244276591e-15,2.18333298303e-15,4.40603800298e-15,-0.0541687011719,-1.04360964315e-14,-5.3290705182e-15,-1.69044599333e-15,1.56139527221e-14,-2.35523888877e-15,-0.00194843753707,1293.34997559
238,237.990264893,-0.00973510742188,CYCLIC_500,1.6791998148,-84.6996765137,42.3498382568,42.3498382568,-2.51257193015e-16,1.3609044106e-15,-1.93775016837e-15,-0.00173428840935,0.000867144204676,0.000867144204676,-1.20366702047e-19,2.80573408225e-19,-1.26302841647e-19,16.1063919067,0,0.00693762302399,0.00468444824219,-0.00234222412109,-0.00234222412109,5.64187350236e-15,-8.34807717418e-16,3.82417169026e-16,2.57743522525e-07,-1.28871761262e-07,-1.28871761262e-07,-2.94052286101e-20,-9.17214052351e-22,-5.92653401391e-21,0.0638008117676,0,323.283355713,8.43769498715e-15,4.4408920985e-15,-1.68897011253e-14,-7.94772766708e-15,4.12339418608e-15,-0.0541381835938,1.84297022088e-14,8.881784197e-15,-1.07072583594e-14,-1.01310606501e-14,-2.82643816896e-16,-0.00194843753707,1293.13342285
239,238.990264893,-0.00973510742188,CYCLIC_500,1.68613648415,-84.6949920654,42.3474960327,42.3474960327,-9.344567199e-16,1.1603015977e-16,-1.96325933775e-15,-0.00173403078225,0.000867015391123,0.000867015391123,-1.99518493252e-19,2.15162614947e-19,-1.31795419667e-19,16.1701602936,0,0.00693666934967,0.00468444824219,-0.00234222412109,-0.00234222412109,-6.83199526885e-16,-1.24487425083e-15,-2.55091693797e-17,2.57627107203e-07,-1.28813553602e-07,-1.28813553602e-07,-7.91517912053e-20,-6.54107932778e-20,-5.49257802012e-21,0.0637683868408,0,323.229278564,-7.1054273576e-15,-7.1054273576e-15,-1.29438331336e-15,5.14887452895e-16,6.32762922909e-15,-0.0540771484375,-1.55431223448e-14,-1.15463194561e-14,1.5595317812e-14,8.46261511998e-15,2.20423504301e-15,-0.00194843753707,1292.91711426
240,239.990264893,-0.00973510742188,CYCLIC_500,1.69307208061,-84.6903076172,42.3451538086,42.3451538086,8.00072706122e-16,1.64522616006e-15,-1.68800561862e-15,-0.00173377327155,0.000866886635777,0.000866886635777,-2.72629564672e-19,1.94577178503e-19,-1.36777343512e-19,16.2338981628,0,0.00693559646606,0.00468444824219,-0.00234222412109,-0.00234222412109,1.73452942602e-15,1.52919600029e-15,2.75253719129e-16,2.57510691881e-07,-1.28755345941e-07,-1.28755345941e-07,-7.31110714193e-20,-2.05854364438e-20,-4.98192384468e-21,0.0637378692627,0,323.175201416,6.43929354283e-15,8.881784197e-16,-9.42259578146e-15,1.00104222473e-15,6.59364062763e-15,-0.0540771484375,1.35447209004e-14,7.9936057773e-15,-8.1282124681e-15,4.86154771835e-16,2.66011398534e-16,-0.00194843753707,1292.70080566
241,240.990264893,-0.00973510742188,CYCLIC_500,1.70000660419,-84.6856155396,42.3428077698,42.3428077698,5.31391601186e-16,2.29400760163e-15,-2.17447126478e-15,-0.00173351587728,0.000866757938638,0.000866757938638,-2.30722722374e-19,2.29307804087e-19,-1.52840913126e-19,16.2976036072,0,0.00693452358246,0.00469207763672,-0.00234603881836,-0.00234603881836,-2.68681104936e-16,6.48781441569e-16,-4.86465646161e-16,2.57394276559e-07,-1.2869713828e-07,-1.2869713828e-07,4.19068422974e-20,3.47306255841e-20,-1.60635696148e-20,0.0637054443359,0,323.121154785,-5.99520433298e-15,-8.881784197e-16,-1.57089895541e-14,8.59037084948e-15,1.64585948924e-15,-0.0540466308594,-1.24344978758e-14,-1.7763568394e-15,-6.28639377263e-15,7.58932862475e-15,-4.94778113839e-15,-0.00194843753707,1292.48461914
242,241.990264893,-0.00973510742188,CYCLIC_500,1.7069401741,-84.6809310913,42.3404655457,42.3404655457,2.09964849689e-15,1.88806200924e-15,-1.60763147868e-15,-0.00173325871583,0.000866629357915,0.000866629357915,-2.89128880755e-19,2.06581869787e-19,-1.54917054069e-19,16.3612785339,0,0.00693356990814,0.00468444824219,-0.00234222412109,-0.00234222412109,1.5682568957e-15,-4.05945592391e-16,5.66839786099e-16,2.57161445916e-07,-1.28580722958e-07,-1.28580722958e-07,-5.84061583804e-20,-2.27259342999e-20,-2.07614094256e-21,0.0636749267578,0,323.067138672,3.5527136788e-15,4.4408920985e-15,-1.74171092604e-14,-1.57156433155e-14,3.37517603628e-15,-0.0540161132812,9.54791801178e-15,5.3290705182e-15,-1.70811970635e-15,-2.4306014165e-14,1.72931654704e-15,-0.00194843753707,1292.26855469
243,242.990264893,-0.00973510742188,CYCLIC_500,1.71387267113,-84.6762466431,42.3381233215,42.3381233215,1.8648135952e-15,2.01514132275e-15,-1.08524752198e-15,-0.0017330016708,0.0008665008354,0.0008665008354,-2.95833759615e-19,2.4897490203e-19,-1.30972458362e-19,16.4249210358,0,0.00693249702454,0.00468444824219,-0.00234222412109,-0.00234222412109,-2.3483490169e-16,1.27079313517e-16,5.22383956694e-16,2.57045030594e-07,-1.28522515297e-07,-1.28522515297e-07,-6.70487886052e-21,4.23930322427e-20,2.39445957068e-20,0.0636425018311,0,323.013183594,3.77475828373e-15,6.2172489379e-15,2.30885355802e-15,-1.85059332153e-14,3.32129300148e-15,-0.053955078125,2.22044604925e-16,1.7763568394e-15,1.97259628185e-14,-2.79028989974e-15,-5.38830347926e-17,-0.00194843753707,1292.05273438
244,243.990264893,-0.00973510742188,CYCLIC_500,1.72080421448,-84.6715621948,42.3357810974,42.3357810974,-4.24118105248e-16,1.65703850931e-15,-1.73047197939e-15,-0.0017327448586,0.0008663724293,0.0008663724293,-2.86631940756e-19,2.66203161334e-19,-1.16391699862e-19,16.48853302,0,0.00693154335022,0.00468444824219,-0.00234222412109,-0.00234222412109,-2.28893170044e-15,-3.58102813445e-16,-6.45224457402e-16,2.5681219995e-07,-1.28406099975e-07,-1.28406099975e-07,9.20181885916e-21,1.72282593043e-20,1.45807584998e-20,0.0636119842529,0,322.959228516,-9.7699626167e-15,-1.33226762955e-14,-1.68753757336e-15,-1.98333399874e-15,3.66830170061e-15,-0.053955078125,-1.35447209004e-14,-1.95399252334e-14,-3.99639113138e-15,1.65225992165e-14,3.47008699122e-16,-0.00194843753707,1291.83691406
245,244.990264893,-0.00973510742188,CYCLIC_500,1.72773468494,-84.6668777466,42.3334388733,42.3334388733,2.36266057161e-15,2.13380015725e-15,-1.78033210399e-15,-0.0017324880464,0.0008662440232,0.0008662440232,-2.20030873351e-19,2.81915638015e-19,-1.15151881332e-19,16.5521125793,0,0.00693047046661,0.00468444824219,-0.00234222412109,-0.00234222412109,2.78677867685e-15,4.76761647943e-16,-4.98601246015e-17,2.5681219995e-07,-1.28406099975e-07,-1.28406099975e-07,6.66010674052e-20,1.57124766812e-20,1.23981853021e-21,0.0635795593262,0,322.905303955,-9.32587340685e-15,-7.9936057773e-15,-2.72722096468e-16,-6.53543579251e-15,6.52100697007e-15,-0.0539245605469,4.4408920985e-16,5.3290705182e-15,1.41481547689e-15,-4.55210179377e-15,2.85270526946e-15,-0.00194843753707,1291.62121582
246,245.990264893,-0.00973510742188,CYCLIC_500,1.73466408253,-84.6621932983,42.3310966492,42.3310966492,1.80453550797e-15,1.15893315311e-15,-1.61407081919e-15,-0.00173223146703,0.000866115733515,0.000866115733515,-2.01399289213e-19,2.6855999277e-19,-9.95533572621e-20,16.6156616211,0,0.00692939758301,0.00468444824219,-0.00234222412109,-0.00234222412109,-5.58125063633e-16,-9.74867004144e-16,1.66261284802e-16,2.56579369307e-07,-1.28289684653e-07,-1.28289684653e-07,1.86315841382e-20,-1.33556452456e-20,1.559852407e-20,0.063549041748,0,322.85144043,-6.2172489379e-15,-8.881784197e-16,-3.18836683315e-15,-9.6587180475e-15,3.42827707437e-15,-0.0538635253906,3.10862446895e-15,7.1054273576e-15,-2.91564473668e-15,-3.12328225499e-15,-3.0927298957e-15,-0.00194843753707,1291.40576172
247,246.990264893,-0.00973510742188,CYCLIC_500,1.74159252644,-84.6575088501,42.328754425,42.328754425,1.4124497393e-15,3.69181988306e-15,-1.4790984458e-15,-0.00173197500408,0.000865987502038,0.000865987502038,-1.82918849713e-19,2.99137195864e-19,-9.00147119115e-20,16.6791782379,0,0.00692844390869,0.00468444824219,-0.00234222412109,-0.00234222412109,-3.92085768671e-16,2.53288672995e-15,1.34972373389e-16,2.56462953985e-07,-1.28231476992e-07,-1.28231476992e-07,1.84804394995e-20,3.05772030945e-20,9.53864535056e-21,0.0635166168213,0,322.797576904,4.21884749358e-15,5.3290705182e-15,3.27604039532e-15,-1.18358812161e-14,5.00026371008e-15,-0.0538635253906,1.04360964315e-14,6.2172489379e-15,6.46440722847e-15,-2.17716316857e-15,1.57198663571e-15,-0.00194843753707,1291.19030762
248,247.990264893,-0.00973510742188,CYCLIC_500,1.74851989746,-84.6528244019,42.3264122009,42.3264122009,-6.67717710138e-16,2.25257864115e-15,-1.83850773301e-15,-0.00173171877395,0.000865859386977,0.000865859386977,-2.31421696454e-19,3.0805090707e-19,-8.84755485114e-20,16.7426643372,0,0.00692737102509,0.00468444824219,-0.00234222412109,-0.00234222412109,-2.08016744944e-15,-1.43924124191e-15,-3.59409287216e-16,2.56230123341e-07,-1.28115061671e-07,-1.28115061671e-07,-4.8502846741e-20,8.91371120557e-21,1.53916340011e-21,0.0634860992432,0,322.743743896,8.65973959208e-15,7.9936057773e-15,1.13974674843e-15,-4.63422080421e-15,6.13701781832e-15,-0.0538330078125,4.4408920985e-15,2.6645352591e-15,-2.13629364689e-15,7.20166041186e-15,1.13675410824e-15,-0.00194843753707,1290.97497559
249,248.990264893,-0.00973510742188,CYCLIC_500,1.75544631481,-84.6481399536,42.3240699768,42.3240699768,-3.47075328852e-15,2.19938736096e-15,-2.19513229426e-15,-0.00173146254383,0.000865731271915,0.000865731271915,-3.80248814209e-19,3.40109238443e-19,-1.01430491797e-19,16.8061180115,0,0.00692641735077,0.00468444824219,-0.00234222412109,-0.00234222412109,-2.80303557838e-15,-5.319128019e-17,-3.56624561247e-16,2.56230123341e-07,-1.28115061671e-07,-1.28115061671e-07,-1.48827117755e-19,3.20583313736e-20,-1.29549432857e-20,0.0634536743164,0,322.689971924,-6.2172489379e-15,-2.6645352591e-15,1.8750120843e-14,-1.54399391734e-14,1.0034163705e-14,-0.0537719726562,-1.487698853e-14,-1.06581410364e-14,1.76103740946e-14,-1.08057183692e-14,3.89714588671e-15,-0.00194843753707,1290.7598877
250,249.990264893,-0.00973510742188,CYCLIC_500,1.76237165928,-84.6434555054,42.3217277527,42.3217277527,1.34884328347e-15,2.60774297054e-15,-2.11537995012e-15,-0.00173120654654,0.000865603273269,0.000865603273269,-4.65164033577e-19,3.70915922766e-19,-1.20034934071e-19,16.8695411682,0,0.00692534446716,0.00468444824219,-0.00234222412109,-0.00234222412109,4.81959657199e-15,4.08355609575e-16,7.97523441353e-17,2.55997292697e-07,-1.27998646349e-07,-1.27998646349e-07,-8.49152193677e-20,3.08066843221e-20,-1.86044422744e-20,0.0634231567383,0,322.636199951,-7.1054273576e-15,-1.15463194561e-14,2.95073559529e-15,-8.08475126052e-15,4.11144337507e-15,-0.0537719726562,-8.881784197e-16,-8.881784197e-15,-1.57993852477e-14,7.35518791288e-15,-5.92272032996e-15,-0.00194843753707,1290.5447998
251,250.990264893,-0.00973510742188,CYCLIC_500,1.76929593086,-84.6387710571,42.3193855286,42.3193855286,3.77561258594e-16,1.54336267927e-15,-1.90502941589e-15,-0.00173095078208,0.000865475391038,0.000865475391038,-4.41626685179e-19,3.50914049319e-19,-1.23526770399e-19,16.9329338074,0,0.00692427158356,0.00468444824219,-0.00234222412109,-0.00234222412109,-9.71282024876e-16,-1.06438029127e-15,2.1035053423e-16,2.55764462054e-07,-1.27882231027e-07,-1.27882231027e-07,2.35373483976e-20,-2.00018734464e-20,-3.49183632714e-21,0.0633926391602,0,322.582458496,2.22044604925e-15,8.881784197e-16,1.30494623244e-14,-7.88955593242e-15,7.18973211009e-15,-0.0537414550781,9.32587340685e-15,1.24344978758e-14,1.00987267291e-14,1.95195328093e-16,3.07828873502e-15,-0.00194843753707,1290.32983398
252,251.990264893,-0.00973510742188,CYCLIC_500,1.77621924877,-84.6340866089,42.3170433044,42.3170433044,-1.80364927783e-15,9.37060542194e-16,-1.3310479749e-15,-0.00173069501761,0.000865347508807,0.000865347508807,-5.45518406845e-19,3.66126618105e-19,-1.26515833586e-19,16.9962940216,0,0.00692331790924,0.00468444824219,-0.00234222412109,-0.00234222412109,-2.18121053643e-15,-6.06302137077e-16,5.73981440996e-16,2.55764462054e-07,-1.27882231027e-07,-1.27882231027e-07,-1.03891721665e-19,1.52125687855e-20,-2.98906318769e-21,0.0633602142334,0,322.528778076,-2.22044604925e-16,1.7763568394e-15,-6.61996757299e-15,-2.12932411885e-14,4.688011433e-15,-0.0536804199219,-2.44249065418e-15,8.881784197e-16,-1.96694298973e-14,-1.3403685256e-14,-2.50172067709e-15,-0.00194843753707,1290.1151123
253,252.990264893,-0.00973510742188,CYCLIC_500,1.7831414938,-84.6294021606,42.3147010803,42.3147010803,-8.03117594353e-16,2.9203493471e-15,-2.29574257988e-15,-0.00173043948598,0.000865219742991,0.000865219742991,-6.23847623061e-19,3.84466091164e-19,-1.51983546884e-19,17.0596237183,0,0.00692224502563,0.00468444824219,-0.00234222412109,-0.00234222412109,1.00053168348e-15,1.9832888049e-15,-9.64694604977e-16,2.5553163141e-07,-1.27765815705e-07,-1.27765815705e-07,-7.83292162163e-20,1.83394730597e-20,-2.54677132975e-20,0.0633296966553,0,322.475097656,-6.88338275268e-15,-1.15463194561e-14,3.88671369886e-15,-9.67927206959e-15,2.43950540567e-15,-0.0536804199219,-6.66133814775e-15,-1.33226762955e-14,1.05066812718e-14,1.16139691189e-14,-2.24850602733e-15,-0.00194843753707,1289.90039062
254,253.990264893,-0.00973510742188,CYCLIC_500,1.79006278515,-84.6247177124,42.3123588562,42.3123588562,1.09949874379e-15,6.60605501216e-16,-2.04093685813e-15,-0.00173018407077,0.000865092035383,0.000865092035383,-5.49856476403e-19,3.36286775441e-19,-1.5268718274e-19,17.12292099,0,0.00692129135132,0.00468444824219,-0.00234222412109,-0.00234222412109,1.90261633814e-15,-2.25974384588e-15,2.54805721742e-16,2.55415216088e-07,-1.27707608044e-07,-1.27707608044e-07,7.39911466575e-20,-4.81793157239e-20,-7.03635856631e-22,0.0632972717285,0,322.421447754,1.11022302463e-15,8.881784197e-16,-1.04345464671e-14,-7.76725704063e-15,4.8193905974e-15,-0.0536499023438,7.9936057773e-15,1.24344978758e-14,-1.43212601659e-14,1.91201502896e-15,2.37988519173e-15,-0.00194843753707,1289.68579102
255,254.990264893,-0.00973510742188,CYCLIC_500,1.79698300362,-84.6200332642,42.3100166321,42.3100166321,-9.46821286657e-16,2.30362869484e-15,-1.9867522763e-15,-0.00172992877197,0.000864964385983,0.000864964385983,-6.62632843246e-19,3.53448705199e-19,-1.59768033769e-19,17.1861877441,0,0.00692021846771,0.00468444824219,-0.00234222412109,-0.00234222412109,-2.04632003045e-15,1.64302319363e-15,5.41845818306e-17,2.55298800766e-07,-1.27649400383e-07,-1.27649400383e-07,-1.12776366843e-19,1.71619297589e-20,-7.08085102818e-21,0.0632667541504,0,322.367858887,-1.7763568394e-15,4.4408920985e-15,-3.69329843697e-15,-1.50461670558e-15,3.11547826251e-15,-0.0535888671875,-2.88657986403e-15,3.5527136788e-15,6.74124803009e-15,6.26264033505e-15,-1.70391233488e-15,-0.00194843753707,1289.47143555
256,255.990264893,-0.00973510742188,CYCLIC_500,1.8039021492,-84.6153488159,42.307674408,42.307674408,9.40610956893e-16,2.21447454638e-15,-1.75927493109e-15,-0.00172967358958,0.00086483679479,0.00086483679479,-5.12831103166e-19,3.73461635724e-19,-1.39622889247e-19,17.2494220734,0,0.00691914558411,0.00468444824219,-0.00234222412109,-0.00234222412109,1.88743224355e-15,-8.91541484608e-17,2.27477345209e-16,2.55182385445e-07,-1.27591192722e-07,-1.27591192722e-07,1.4980174008e-19,2.00129305247e-20,2.01451445212e-20,0.0632343292236,0,322.31427002,1.24344978758e-14,7.1054273576e-15,-1.79805367305e-14,-8.63708322098e-15,1.81106766724e-15,-0.0535888671875,1.42108547152e-14,2.6645352591e-15,-1.42872382935e-14,-7.1324665154e-15,-1.30441059527e-15,-0.00194843753707,1289.25708008
257,256.990264893,-0.00973510742188,CYCLIC_500,1.81082034111,-84.6106719971,42.3053359985,42.3053359985,-2.56261761453e-15,2.14167043006e-15,-2.10234739532e-15,-0.00172941864002,0.000864709320012,0.000864709320012,-4.54112729341e-19,3.81560767897e-19,-1.3514535211e-19,17.3126277924,0,0.00691819190979,0.00467681884766,-0.00233840942383,-0.00233840942383,-3.50322857142e-15,-7.28041163254e-17,-3.43072464225e-16,2.54949554801e-07,-1.274747774e-07,-1.274747774e-07,5.87183738252e-20,8.09913217266e-21,4.47753713758e-21,0.0632057189941,0,322.26071167,4.88498130835e-15,1.7763568394e-15,-7.7572418157e-16,-6.75274200248e-16,7.02270569646e-15,-0.0535583496094,-7.54951656745e-15,-5.3290705182e-15,1.72048125489e-14,7.96180902073e-15,5.21163802921e-15,-0.00194843753707,1289.04284668
258,257.990264893,-0.00973510742188,CYCLIC_500,1.81773757935,-84.6059875488,42.3029937744,42.3029937744,1.8032719565e-15,2.31336458418e-15,-1.79739671429e-15,-0.00172916380689,0.000864581903443,0.000864581903443,-3.57492849375e-19,4.03280000773e-19,-1.16595265053e-19,17.3757991791,0,0.00691723823547,0.00468444824219,-0.00234222412109,-0.00234222412109,4.36588957103e-15,1.71694154126e-16,3.04950681025e-16,2.54833139479e-07,-1.2741656974e-07,-1.2741656974e-07,9.66198799653e-20,2.17192328762e-20,1.85500870569e-20,0.0631713867188,0,322.207214355,8.881784197e-16,-1.7763568394e-15,-3.6585136261e-15,-9.46918884043e-16,4.57346724695e-15,-0.0534973144531,-3.99680288865e-15,-3.5527136788e-15,-2.88278944453e-15,-2.71644683794e-16,-2.44923844951e-15,-0.00194843753707,1288.82885742
259,258.990264893,-0.00973510742188,CYCLIC_500,1.82465362549,-84.6013031006,42.3006515503,42.3006515503,-6.42469387202e-16,1.57774915967e-15,-2.21756633658e-15,-0.00172890909016,0.000864454545081,0.000864454545081,-4.3669667439e-19,4.0414860504e-19,-1.25410263077e-19,17.4389419556,0,0.00691604614258,0.00468444824219,-0.00234222412109,-0.00234222412109,-2.4457413437e-15,-7.35615424513e-16,-4.20169622287e-16,2.54716724157e-07,-1.27358362079e-07,-1.27358362079e-07,-7.92038250145e-20,8.68604266666e-22,-8.81499802389e-21,0.0631427764893,0,322.153717041,-2.22044604925e-16,-2.6645352591e-15,-4.91033684258e-15,-7.7490682654e-15,6.18556679547e-15,-0.0534973144531,-1.11022302463e-15,-8.881784197e-16,-1.25182321648e-15,-6.80214938136e-15,1.61209954852e-15,-0.00194843753707,1288.61486816
260,259.990264893,-0.00973510742188,CYCLIC_500,1.83156883717,-84.5966262817,42.2983131409,42.2983131409,9.65581997721e-16,1.88796816063e-15,-1.95527875214e-15,-0.00172865448985,0.000864327244926,0.000864327244926,-4.32872888827e-19,4.57513432013e-19,-1.1378237518e-19,17.5020523071,0,0.00691521167755,0.00467681884766,-0.00233840942383,-0.00233840942383,1.60805138492e-15,3.10219000964e-16,2.62287584445e-16,2.54600308836e-07,-1.27300154418e-07,-1.27300154418e-07,3.82378556294e-21,5.33648269735e-20,1.1627887897e-20,0.0631103515625,0,322.100280762,-6.66133814775e-16,-3.5527136788e-15,1.54001543006e-15,-9.3359239557e-16,4.91439026581e-15,-0.0534362792969,-4.4408920985e-16,-8.881784197e-16,6.45035227264e-15,6.81547586983e-15,-1.27117652966e-15,-0.00194843753707,1288.40112305
261,260.990264893,-0.00973510742188,CYCLIC_500,1.83848285675,-84.5919418335,42.2959709167,42.2959709167,2.46047731278e-15,1.95231886829e-15,-1.30257364302e-15,-0.00172840012237,0.000864200061187,0.000864200061187,-3.38878668746e-19,4.07625661976e-19,-1.0399198985e-19,17.5651321411,0,0.00691401958466,0.00468444824219,-0.00234222412109,-0.00234222412109,1.49489531506e-15,6.43507076595e-17,6.52705109112e-16,2.54367478192e-07,-1.27183739096e-07,-1.27183739096e-07,9.39942200813e-20,-4.98877700374e-20,9.79038532997e-21,0.0630798339844,0,322.046844482,-6.43929354283e-15,-5.3290705182e-15,-3.2233254355e-15,-2.65802330951e-15,2.90527933395e-15,-0.0534362792969,-5.77315972805e-15,-1.7763568394e-15,-4.76334086556e-15,-1.72443091394e-15,-2.00911093186e-15,-0.00194843753707,1288.18737793
262,261.990264893,-0.00973510742188,CYCLIC_500,1.84539604187,-84.5872573853,42.2936286926,42.2936286926,-1.99374503952e-15,1.73593949765e-15,-2.11881184308e-15,-0.00172814587131,0.000864072935656,0.000864072935656,-4.32616606624e-19,3.95919531194e-19,-1.08490986427e-19,17.6281814575,0,0.00691318511963,0.00468444824219,-0.00234222412109,-0.00234222412109,-4.4542223523e-15,-2.16379370641e-16,-8.16238200053e-16,2.5425106287e-07,-1.27125531435e-07,-1.27125531435e-07,-9.37379378786e-20,-1.17061307819e-20,-4.49899657758e-21,0.0630493164062,0,321.993438721,0,-7.1054273576e-15,5.53505455788e-15,-4.92320356422e-15,5.24832497169e-15,-0.0534057617188,6.43929354283e-15,-1.7763568394e-15,8.75837999339e-15,-2.26518025471e-15,2.34304563774e-15,-0.00194843753707,1287.97375488
263,262.990264893,-0.00973510742188,CYCLIC_500,1.8523080349,-84.5825805664,42.2912902832,42.2912902832,2.80854084586e-15,2.07118209233e-15,-1.26039290689e-15,-0.00172789173666,0.000863945868332,0.000863945868332,-3.90602839116e-19,3.78165016999e-19,-8.90935477486e-20,17.691198349,0,0.00691199302673,0.00467681884766,-0.00233840942383,-0.00233840942383,4.80228588537e-15,3.35242594683e-16,8.58418936185e-16,2.54134647548e-07,-1.27067323774e-07,-1.27067323774e-07,4.20137675085e-20,-1.7754514195e-20,1.93974386787e-20,0.0630168914795,0,321.940093994,6.66133814775e-15,8.881784197e-15,-5.10436172996e-15,-3.91830916599e-16,3.11544931781e-15,-0.0533447265625,6.66133814775e-15,1.59872115546e-14,-1.06394162878e-14,4.53137264762e-15,-2.13287565388e-15,-0.00194843753707,1287.76037598
264,263.990264893,-0.00973510742188,CYCLIC_500,1.85921919346,-84.5778961182,42.2889480591,42.2889480591,1.24231688631e-15,3.47240105877e-15,-1.47634765595e-15,-0.00172763783485,0.000863818917423,0.000863818917423,-4.04244488521e-19,4.34775718468e-19,-7.06663143802e-20,17.7541847229,0,0.00691115856171,0.00468444824219,-0.00234222412109,-0.00234222412109,-1.56622395955e-15,1.40121896643e-15,-2.15954749054e-16,2.53901816905e-07,-1.26950908452e-07,-1.26950908452e-07,-1.36416494047e-20,5.66107014686e-20,1.84272333684e-20,0.0629863739014,0,321.886749268,8.881784197e-16,-8.881784197e-16,1.70548568469e-14,-1.79344800022e-14,6.35588371415e-15,-0.0533447265625,-5.77315972805e-15,-9.7699626167e-15,2.21592185768e-14,-1.75426490856e-14,3.24043439634e-15,-0.00194843753707,1287.54699707
